EAN;Produto;Preço (R$);Link
7896226105147;Caldê Mag Marjan Farma 60 comprimidos revestidos;143.97;https://www.drogaven.com.br/calde-mag-marjan-farma-60-comprimidos-revestidos/p
7791293051581;Desodorante Corporal Aerossol Rexona All Body Deo Active Fresh 150ml;25.11;https://www.drogaven.com.br/desodorante-rexona-corporal-all-body-150ml-active-fresh/p
7896026307758;Jardiance Duo 12,5mg + 1000mg, 60 comprimidos revestidos;304.5;https://www.drogaven.com.br/jardiance-duo-125mg-1000mg-60-comprimidos-revestidos/p
7898430191947;Folagest Gestantes 45 comprimidos revestidos;77.06;https://www.drogaven.com.br/folagest-gestantes-45-comprimidos-revestidos/p
7896658018879;Esalerg 0,5mg/mL, frasco com 60mL de xarope + 1 seringa dosadora;44.88;https://www.drogaven.com.br/esalerg-05mgml-frasco-com-60ml-de-xarope-1-seringa-dosadora/p
3499320011655;Creme Hidratante Facial Cetaphil Optimal Hydration 48g;111.16;https://www.drogaven.com.br/creme-hidratante-facial-cetaphil-optimal-hydration-48g/p
7622210573483;Goma de Mascar Trident Blueberry 25,2g;8.81;https://www.drogaven.com.br/goma-de-mascar-trident-blueberry-252g/p
7891010503505;Loção Hidratante Corporal Johnson's Baby Regular 200ml;44.0;https://www.drogaven.com.br/locao-hidratante-johnsons-baby-200ml/p
7897411611023;BenicarAnlo 40mg + 5mg, 30 comprimidos revestidos;93.52;https://www.drogaven.com.br/benicaranlo-40mg-5mg-30-comprimidos-revestidos/p
7896658033575;Protena 40mg, frasco com 60 cápsulas;235.1;https://www.drogaven.com.br/protena-40mg-frasco-com-60-capsulas/p
7896094919693;Engov After citrus com 250mL;10.13;https://www.drogaven.com.br/engov-after-citrus-com-250ml/p
7896877602279;Fralda Descartável Geriátrica Diguisec Regular EG 7 unidades;14.99;https://www.drogaven.com.br/diguisec-regular-eg-7un-fp/p
7896004769325;Lubrificante Ocular Adaptis 1% com 10mL;65.07;https://www.drogaven.com.br/lubrificante-ocular-adaptis-1-com-10ml/p
7891150091207;SHAMPOO TRESEMME BRILHO LAMELAR 650ML;42.04;https://www.drogaven.com.br/shampoo-tresemme-brilho-lamelar-650ml/p
7891010560737;Hastes Flexíveis Johnson & Johnson Cotonetes 75 unidades;8.81;https://www.drogaven.com.br/hastes-flexiveis-johnson-johnson-cotonetes-75-unidades/p
7894222021669;Esmalte Cremoso Dailus Lhamastê haja paciência;10.77;https://www.drogaven.com.br/esmalte-cremoso-dailus-lhamaste-haja-paciencia/p
7899572803200;MASCARA CAPILAR LOLA MORTE SUBITA 450G;80.71;https://www.drogaven.com.br/mascara-capilar-lola-morte-subita-450g/p
7894916516303;Enavo ODT 4mg, 10 comprimidos de desintegração oral;30.01;https://www.drogaven.com.br/enavo-odt-4mg-10-comprimidos-de-desintegracao-oral/p
7898924603949;Shampoo Pós-química Haskell Geo Active Bananeira 300mL;58.7;https://www.drogaven.com.br/shampoo-pos-quimica-haskell-geo-active-bananeira-300ml/p
7898049790180;Lorasliv 10mg 12 Comprimidos;16.22;https://www.drogaven.com.br/lorasliv-10mg-12-comprimidos/p
7896269900372;Betnovate 1mg/g, bisnaga com 30g de pomada de uso dermatológico;53.19;https://www.drogaven.com.br/betnovate-1mgg-bisnaga-com-30g-de-pomada-de-uso-dermatologico/p
7898430191992;Betrat 5000mcg + 100mg + 100mg, 42 comprimidos revestidos;107.7;https://www.drogaven.com.br/betrat-5000mcg-100mg-100mg-42-comprimidos-revestidos/p
7891150075238;Shampoo Dove Baby Hidratação Glicerinada 400mL;28.42;https://www.drogaven.com.br/shampoo-dove-baby-hidratacao-glicerinada-400ml/p
7899852027005;Kit Vult Hidratante Creme Antissinais 100g + Protetor Labial FPS 15 Melancia 3,5g;39.45;https://www.drogaven.com.br/kit-vult-creme-antissinais-100g-prot-labial-melancia-35g/p
7891150091221;CONDICIONADOR TRESEMME 650ML BRILHO LAMELAR;38.12;https://www.drogaven.com.br/condicionador-tresemme-650ml-brilho-lamelar/p
4005900659712;Protetor Solar Facial Nivea Sun Beauty Expert Pele Mista à Oleosa FPS 60 com 50g;54.87;https://www.drogaven.com.br/protetor-solar-facial-nivea-sun-beauty-expert-pele-mista-a-oleosa-fps-50-com-50g/p
7891040137077;Fita Protetora para os Pés Nexcare transparente 25mm x 3m 1 Rolo;18.28;https://www.drogaven.com.br/fita-protetora-para-os-pes-nexcare-transparente-25mm-x-3m/p
7898636192441;Sabonete Concentrado Asepxia Limpeza Profunda líquido com 150mL;30.09;https://www.drogaven.com.br/sabonete-concentrado-asepxia-limpeza-profunda-liquido-com-150ml/p
7898647921542;Lixa de Unha Bellesa Big Parda com 3 Unidades 0864-B;4.89;https://www.drogaven.com.br/lixa-unha-bellesa-big-parda-3unid-0864-b/p
7896090611508;Sonrisal Tradicional 10 comprimidos efervescentes;14.46;https://www.drogaven.com.br/sonrisal-1854mg-400mg-325mg-1413mg-10-comprimidos-efervescentes-sabor-tradicional/p
7898301059888;Kit para Nebulização Infantil G-Tech superflow plus com 1 unidade;19.59;https://www.drogaven.com.br/kit-para-nebulizacao-infantil-g-tech-superflow-plus-com-1-unidade/p
7891106006286;Redoxon Gotas 200mg/mL, frasco com 20mL de solução de uso oral;22.41;https://www.drogaven.com.br/redoxon-gotas-200mgml-frasco-com-20ml-de-solucao-de-uso-oral/p
7791293032498;Desodorante Antitranspirante Feminino Rexona Bamboo aerossol 150mL;19.5;https://www.drogaven.com.br/desodorante-antitranspirante-feminino-rexona-bamboo-aerossol-150ml/p
7896226110226;Vitergan COG 60 cápsulas;164.36;https://www.drogaven.com.br/vitergan-cog-60cps/p
7896004722467;Lidocaína Pomada EMS 50mg/g, bisnaga com 25g de pomada de uso dermatológico;13.02;https://www.drogaven.com.br/lidocaina-pomada-ems-50mgg-bisnaga-com-25g-de-pomada-de-uso-dermatologico/p
7898639695017;Autoteste Covid Ag Detect G-tech 1 unidade;29.3;https://www.drogaven.com.br/autoteste-covid-ag-detect-g-tech-1unidade/p
7891150102682;Leave-In de Tratamento Dove Reconstrução + Aminoácido 110ml;25.38;https://www.drogaven.com.br/leaven-on-dove-reconstrucao-aminoacido-110ml/p
7896222720528;Gel Lubrificante Íntimo Jontex Neutro 50g;30.55;https://www.drogaven.com.br/gel-intimo-jontex-neutro-50g/p
7898258953208;Própolis Própion Spray Baldoni Mel & Romã 30mL;14.6;https://www.drogaven.com.br/propion-propolis-baldoni-composto-spray-melroma-30ml/p
7891317002060;D'Orto 150mg, 1 comprimido revestido;72.42;https://www.drogaven.com.br/dorto-150mg-1-comprimido-revestido/p
7896006219729;Loção Hidratante Fisiocalm Genom Derma Sem Fragrância (240mL);156.7;https://www.drogaven.com.br/fisiocalm-locao-hidratante-240ml/p
7891106908221;Creme Preventivo para Assaduras Bepantol Baby 60g;36.16;https://www.drogaven.com.br/creme-preventivo-para-assaduras-bepantol-baby-60g/p
7896261012936;Galvus 50mg, 56 comprimidos;244.49;https://www.drogaven.com.br/galvus-50mg-56-comprimidos/p
7894916502900;Contracep 150mg/mL, ampola com 1mL de suspensão de uso intramuscular;30.6;https://www.drogaven.com.br/contracep-150mgml-ampola-com-1ml-de-suspensao-de-uso-intramuscular/p
4005900701367;Sabonete Corporal Nivea Creme Care barra, 6 unidades com 90g cada;24.83;https://www.drogaven.com.br/sabonete-corporal-nivea-creme-care-barra-6-unidades-com-90g-cada/p
7896004706764;Celergin Maleato de Dexclorfeniramina 0,25mg/5mL + Betametasona 2mg/5mL xarope 120mL;34.1;https://www.drogaven.com.br/celergin-120ml/p
7791293033235;Desodorante Antitranspirante Dove Beauty Finish aerossol 150mL;22.44;https://www.drogaven.com.br/desodorante-antitranspirante-dove-beauty-finish-aerossol-150ml/p
7891317028107;Vascor Mr 35mg, 60 comprimidos revestidos de liberação prolongada;92.32;https://www.drogaven.com.br/vascor-mr-35mg-60-comprimidos-revestidos-de-liberacao-prolongada/p
7891010974312;Antisséptico Bucal Listerine Cool Mint Refrescância Suave zero álcool, hortelã suave com 500mL;26.36;https://www.drogaven.com.br/antisseptico-bucal-listerine-cool-mint-refrescancia-suave-zero-alcool-hortela-suave-com-500ml/p
7891317451035;Atenolol + Clortalidona Eurofarma 50mg + 12,5mg, 30 comprimidos;15.68;https://www.drogaven.com.br/atenolol-clortalidona-eurofarma-50mg-125mg-30-comprimidos/p
7896000705921;Kit Coloração Niely Cor&Ton nº 6.7 chocolate;19.3;https://www.drogaven.com.br/kit-coloracao-niely-corton-no-67-chocolate/p
7896006284369;Celestrat 0,4mg/mL + 0,05mg/mL, frasco com 120mL de xarope;33.69;https://www.drogaven.com.br/celestrat-04mgml-005mgml-frasco-com-120ml-de-xarope/p
7896181918950;Alenia 12mcg + 400mcg, 60 cápsulas gelatinosas duras com pó de uso inalatório + 1 inalador;181.63;https://www.drogaven.com.br/alenia-12mcg-400mcg-60-capsulas-gelatinosas-duras-com-po-de-uso-inalatorio-1-inalador/p
7896658008122;Artrosil 320mg, 10 cápsulas gelatinosas duras de liberação prolongada;59.57;https://www.drogaven.com.br/artrosil-320mg-10-capsulas-gelatinosas-duras-de-liberacao-prolongada/p
7899824401406;Proidrat Carboidrato, Eletrólito, Zinco e Lactobacillus Rhamnosus GG em Pó com 12 Sachês;92.08;https://www.drogaven.com.br/proidrat-12saches/p
7897129300509;Vitacid 0,5mg/g Creme de Uso Dermatológico (Com 25g);58.6;https://www.drogaven.com.br/vitacid-05mgg-bisnaga-com-25g-de-creme-de-uso-dermatologico/p
7500435260312;Shampoo Reparador Pantene Pro-V Science Molecular Bond Repair 510mL;44.0;https://www.drogaven.com.br/shampoo-pantene-510ml-bond-repair/p
7896020160083;Desodorante para Pés Tenys Pé Woman talco 100g;15.58;https://www.drogaven.com.br/desodorante-para-pes-tenys-pe-woman-talco-100g/p
4005900945693;Hidratante Facial Diário Nivea Acne Control 50mL;42.91;https://www.drogaven.com.br/creme-facial-nivea-acne-control-50g/p
7897411601505;Hirudoid 3mg/g, bisnaga com 40g de gel de uso dermatológico;38.11;https://www.drogaven.com.br/hirudoid-3mgg-bisnaga-com-40g-de-gel-de-uso-dermatologico/p
7898108640586;Dilatador Nasal DoutorSan M, 10 unidades;29.3;https://www.drogaven.com.br/dilatador-nasal-doutorsan-m-10-unidades/p
7894222043128;ESMALTE DAILUS DAI GOODS IOGURTE CREMOSO;10.77;https://www.drogaven.com.br/esmalte-dailus-dai-goods-iogurte-cremoso/p
7622210696922;Goma de Mascar Trident XFresh Intense 26,6g;8.81;https://www.drogaven.com.br/goma-de-mascar-trident-xfresh-intense-266g/p
7896658005459;Flogoral Pastilha 3mg, 12 pastilhas, sabor menta;17.98;https://www.drogaven.com.br/flogoral-pastilha-3mg-12-pastilhas-sabor-menta/p
4005808309436;Loção Hidratante Corporal Nivea Milk Pele Seca a Extrasseca 200mL;19.59;https://www.drogaven.com.br/locao-hidratante-corporal-nivea-milk-pele-seca-a-extrasseca-200ml/p
7896094916890;Gelol Bisnaga com 60g de gel dermatológico;38.12;https://www.drogaven.com.br/gelol-bisnaga-com-60g-de-gel-dermatologico/p
7899852010199;Kit Eudora Siáge Hair Plastia Shampoo (250mL) + Condicionador (200mL);91.04;https://www.drogaven.com.br/pack-shampoo-250mlcondicionador-200ml-siage-hair-plastia/p
7896004777597;Atelop 2,5mg, 30 comprimidos;47.97;https://www.drogaven.com.br/atelop-25mg-30-comprimidos/p
78939547;Balas de Gelatina Valda C Laranja Mentolada 50g;21.1;https://www.drogaven.com.br/balas-de-gelatina-valda-c-laranja-mentolada-lata-com-50g/p
7891721014987;Euthyrox 112mcg, 50 comprimidos;44.35;https://www.drogaven.com.br/euthyrox-112mcg-50-comprimidos/p
7898943044839;Mega DHA Vitafor frasco com 60 cápsulas;125.94;https://www.drogaven.com.br/mega-dha-60cps/p
7897900310765;Barra de Cereal Trio chocolate, avelã e castanha 25g;2.84;https://www.drogaven.com.br/barra-de-cereal-trio-chocolate-avela-e-castanha-25g/p
7894222020488;Lip Tint Gel Dailus frozen de melancia;19.63;https://www.drogaven.com.br/lip-tint-gel-dailus-frozen-de-melancia/p
7892828001627;Polivitamínico Folia SOP para Gestantes 30 Sachês em Pó;89.08;https://www.drogaven.com.br/foliasop-30saches/p
78900776;Pastilha Valda Classic lata com 50g;22.5;https://www.drogaven.com.br/pastilha-valda-classic-lata-com-50g/p
7897129302541;Vitacid Plus 0,1mg/g + 40mg/g + 0,5mg/g, bisnaga com 15g de creme de uso dermatológico;136.73;https://www.drogaven.com.br/vitacid-plus-01mgg-40mgg-05mgg-bisnaga-com-15g-de-creme-de-uso-dermatologico/p
7891142115799;Oximax 400mcg, 30 cápsulas de pó para inalação, refil;80.53;https://www.drogaven.com.br/oximax-400mcg-30-capsulas-de-po-para-inalacao-refil/p
4005900436979;Creme Facial Eucerin DermoPure Oil Control 40mL;130.52;https://www.drogaven.com.br/creme-facial-eucerin-dermopure-oil-control-40ml/p
7896714273549;Miorrelax 300mg + 50mg + 35mg, blister com 10 comprimidos;6.04;https://www.drogaven.com.br/miorrelax-300mg-50mg-35mg-blister-com-10-comprimidos/p
7891350037456;Kit Tintura Wella Koleston Noites Iluminadas N° 53 Entardecer Castanho Ouro;29.3;https://www.drogaven.com.br/kit-tintura-wella-koleston-noites-iluminadas-n-53-entardecer-castanho-ouro/p
7891024035528;Sabonete Antibacteriano Protex Nutri Protect Vitamina E barra, 6 unidades com 85g cada;21.2;https://www.drogaven.com.br/sabonete-antibacteriano-protex-nutri-protect-vitamina-e-barra-6-unidades-com-85g-cada/p
7500435127264;Absorvente Always Super Proteção P sem abas, cobertura seca, pacote com 8 unidades;5.87;https://www.drogaven.com.br/absorvente-always-super-protecao-sem-abas-cobertura-seca-pacote-com-8-unidades/p
7898911494024;Palito de Unha Katy individual, inox com 1 unidade;6.73;https://www.drogaven.com.br/palito-de-unha-katy-individual-inox-com-1-unidade/p
7908458326150;Creme para Pentear Salon Line Kids Chocolate Cachinhos Nutridos 1kg;39.1;https://www.drogaven.com.br/salon-line-creme-para-pentear-chocolate-1kg/p
7899706178273;Protetor Solar Facial La Roche-Posay Anthelios AE-Pigmentation pele morena, FPS 50 com 40g;132.2;https://www.drogaven.com.br/protetor-solar-facial-la-roche-posay-anthelios-ae-pigmentation-pele-morena-fps-50-com-40g/p
7898040326425;Maresis HT 20mg/mL Spray de Solução Nasal (Com 100mL);54.65;https://www.drogaven.com.br/maresis-ht-20mgml-frasco-spray-com-100ml-de-solucao-nasal/p
7898258951549;Própolis Spray Baldoni Mônica Morango 30mL;14.6;https://www.drogaven.com.br/propolis-baldoni-monica-morango-30ml-spray-salcool/p
7896512914224;Granado Gel para Pés e Pernas Cansadas 120g;45.36;https://www.drogaven.com.br/gel-granado-pink-pespernas-120g/p
7898430192876;Dprev 2.000UI, 60 comprimidos revestidos;69.58;https://www.drogaven.com.br/dprev-2000ui-60-comprimidos-revestidos/p
