EAN;Produto;Preço (R$);Link
7896658037009;Allestra 30 21 Comprimidos Revestidos;41.59;https://www.drogal.com.br/allestra-30-21-comprimidos-revestidos/p
7898908753257;Traumeel S Solução injetável 10 Ampolas 2,2ml Cada;294.39;https://www.drogal.com.br/traumeel-s-solucao-injetavel-10-ampolas-22ml-cada/p
7896112110354;Aminofilina 200mg Teuto 20 Comprimidos;5.99;https://www.drogal.com.br/aminofilina-200mg-teuto-20-comprimidos/p
4006000097244;Protetor Solar Facial Nivea Sun UV Face Controle de Oleosidade Cor Clara FPS60 50ml;68.89;https://www.drogal.com.br/protetor-solar-facial-nivea-sun-controle-de-oleosidade-fps60-cor-clara-50ml/p
7896658039539;Parzo 200mg 15 Cápsulas Duras;55.94;https://www.drogal.com.br/parzo-200mg-15-capsulas-duras/p
7896658033476;Kit Gel-Creme Clareador Profuse Clair 30g + Gel de Limpeza Facial Nutrel 100ml;167.45;https://www.drogal.com.br/kit-gel-creme-clareador-profuse-clair-30g-gel-de-limpeza-facial-nutrel-100ml/p
7891106910781;"Calcanheira Masculina Dr. Scholl&apos;s Massaging Gel Tamanho 40-45";70.75;https://www.drogal.com.br/calcanheira-masculina-dr-scholls-massaging-gel-tamanho-40-45/p
7896672201523;Fluibron A 7,5ml 10 Flaconetes 2ml;64.79;https://www.drogal.com.br/fluibron-a-75ml-10-flaconetes-2ml/p
7908079515902;Suplemento Alimentar em Pó Hidract Nexter Sabor Uva 4 Sachês 26g;9.99;https://www.drogal.com.br/suplemento-alimentar-em-po-hidract-nexter-sabor-uva-4-saches-26g/p
7896006241003;Celestrat 2+0,25mg 20 Comprimidos - União Química;20.39;https://www.drogal.com.br/celestrat-2025mg-20-comprimidos-uniao-quimica/p
7891150096752;Máscara de Tratamento + Finalização Capilar Dove 2 em 1 Nutrição+ Tri-Óleos 500g;29.89;https://www.drogal.com.br/mascara-de-tratamento-finalizacao-capilar-dove-2-em-1-nutricao-tri-oleos-500g/p
7897947621312;Hidratante Labial Carmed Coca-Cola Incolor 10g;19.89;https://www.drogal.com.br/hidratante-labial-carmed-coca-cola-incolor-10g/p
7896685300473;Bromelin Suspensão Oral 100ml;61.69;https://www.drogal.com.br/bromelin-susp-100ml/p
7896472504213;Antigripal Multigrip 4 Cápsulas;6.99;https://www.drogal.com.br/multigrip-4-capsulas/p
7896658034534;Clilon 0,4% Solução oftálmica 5ml;44.69;https://www.drogal.com.br/clilon-04-solucao-oftalmica-5ml/p
7896026171502;Sabonete Líquido Hidratante Fisiogel 400ml;118.79;https://www.drogal.com.br/sabonete-liquido-hidratante-fisiogel-400ml/p
7891024035559;Sabonete em Barra Protex Balance Saudável 85g Leve 6 Pague Menos;15.45;https://www.drogal.com.br/sabonete-em-barra-protex-balance-saudavel-85g-leve-6-pague-menos/p
7892840819682;Cheetos Onda Elma Chips Sabor Requeijão 45g;5.59;https://www.drogal.com.br/cheetos-onda-elma-chips-sabor-requeijao-45g/p
7891150095885;Creme para Pentear Seda Boom Volumão Power 350ml;11.55;https://www.drogal.com.br/creme-para-pentear-seda-boom-volumao-power-350ml/p
7898718960418;Cabo Tipo C Leve-Me PD 1 Unidade;35.9;https://www.drogal.com.br/cabo-tipo-c-leve-me-pd-1-unidade/p
7896658036804;Sany D Caps 50.000 UI 8 Cápsulas Moles;141.3;https://www.drogal.com.br/sany-d-caps-50000-ui-8-capsulas-moles/p
7899706192224;Esmalte Colorama Mickey e Amigos Praia em Trancoso 8ml;8.65;https://www.drogal.com.br/esmalte-colorama-mickey-e-amigos-praia-em-trancoso-8ml/p
7908615020341;Esmalte Cremoso Colorama Solte Suas Cores Mana do Céu 8ml;5.29;https://www.drogal.com.br/esmalte-cremoso-colorama-solte-suas-cores-mana-do-ceu-8ml/p
7896004718828;Alprazolam 1mg EMS 30 Comprimidos;14.29;https://www.drogal.com.br/alprazolam-1mg-ems-30-comprimidos/p
7898244720593;Refil Maresis Flex Infantil Alto Volume 0,9% Para Solução Nasal 15 Sachês de 1,08g Cada;37.79;https://www.drogal.com.br/refil-maresis-flex-infantil-alto-volume-09-para-solucao-nasal-15-saches-de-108g-cada/p
7908079511270;Protetor Solar Facial Sveda Solar FPS70 50ml;39.99;https://www.drogal.com.br/protetor-solar-facial-sveda-solar-fps70-50ml/p
7894916514590;Suplemento Alimentar Koli D3 Vit 1.000UI Vitamina D 30 Comprimidos;31.59;https://www.drogal.com.br/suplemento-alimentar-koli-d3-1000ui-30-comprimidos/p
7891350045284;Esmalte Cintilante Risqué Manicores Esmalterapia 8ml;1.99;https://www.drogal.com.br/esmalte-cintilante-risque-manicores-esmalterapia-8ml/p
7891150074491;Sabonete Líquido de Glicerina Baby Dove Hora de Dormir 200ml;19.89;https://www.drogal.com.br/sabonete-liquido-de-glicerina-baby-dove-hora-de-dormir-200ml/p
7895144605678;Pastilhas Mentos Mint Kiss Sabor Menta 35g;17.25;https://www.drogal.com.br/pastilha-mentos-mint-kiss-sabor-menta-35g/p
7891317124465;Praiva 400mg 5 Comprimidos;170.89;https://www.drogal.com.br/praiva-400mg-5-comprimidos/p
7896658046667;Dispetic 40mg 60 Comprimidos Revestidos de Liberação Prolongada;110.49;https://www.drogal.com.br/dispetic-40mg-60-comprimidos-revestidos-de-liberacao-prolongada/p
7896714201108;Neo Fólico 5mg 20 Comprimidos;8.79;https://www.drogal.com.br/neo-folico-5mg-20-comprimidos/p
7898430191084;Maxxi D3 kids 10ml Gotas;49.09;https://www.drogal.com.br/maxxid3kids10mlgotas/p
7896523206103;Cimelide 50mg/ml Gotas Suspensão Oral 15ml;19.09;https://www.drogal.com.br/cimelide-50mgml-gotas-suspensao-oral-15ml/p
7896311769087;Barra de Proteína Integralmedica Crisp Churros com Doce de Leite 45g;10.65;https://www.drogal.com.br/barra-de-proteina-integralmedica-crisp-churros-com-doce-de-leite-45g/p
7896658017704;Axonium 10mg 30 Comprimidos;151.69;https://www.drogal.com.br/axonium-10mg-30-comprimidos/p
7896094927131;Aviv 50mg 60 Comprimidos Revestidos de Liberação Prolongada;144.69;https://www.drogal.com.br/aviv-50mg-60-comprimidos-revestidos-de-liberacao-prolongada/p
7891317031282;Suplemento Alimentar 20 Bi 30 Cápsulas;236.72;https://www.drogal.com.br/suplemento-alimentar-20-bi-30-capsulas/p
7897595632302;Rosulib 10mg 30 comprimidos revestidos;142.79;https://www.drogal.com.br/rosulib-10mg-30-cpr/p
7891033487202;Condicionador Eudora Baby 200ml;29.59;https://www.drogal.com.br/cond-eudora-baby-200ml/p
7506339305142;Teste de Gravidez Clearblue Plus 2 Unidades;36.29;https://www.drogal.com.br/teste-de-gravidez-clearblue-plus-2-unidades/p
7896006214441;Simeticona 125mg União Química 10 Cápsulas Gelatinosas Moles;5.69;https://www.drogal.com.br/simeticona-125mg-uniao-quimica-10-capsulas/p
7891106910248;Creme Preventivo de Assaduras Para Bebês Bepantol Baby 120g;59.89;https://www.drogal.com.br/creme-preventivo-de-assaduras-para-bebes-bepantol-baby-120g/p
7891317035075;Citrato de Tamoxifeno 20mg Eurofarma 30 Comprimidos Revestidos;39.9;https://www.drogal.com.br/citrato-de-tamoxifeno-20mg-eurofarma-30-comprimidos-revestidos/p
7500435240369;"Shampoo Anticaspa Head &amp; Shoulders Anticoceira 650ml";46.85;https://www.drogal.com.br/shampoo-anticaspa-head-shoulders-anticoceira-650ml/p
7894916518246;Suplemento Alimentar Colina DHA Neutrofer Gestação e Lactação 120 Cápsulas;204.29;https://www.drogal.com.br/suplemento-alimentar-colina-dha-neutrofer-gestacao-e-lactacao-120-capsulas/p
755244059870;All Nutri Plus FDC 140 Comprimidos;129.27;https://www.drogal.com.br/all-nutri-plus-fdc-140-comprimidos/p
7891033496839;Shampoo a Seco Eudora Siàge 150ml;24.79;https://www.drogal.com.br/shampoo-a-seco-eudora-siage-150ml/p
7898642870623;Shampoo Yenzah Amo Sol Óleo de Coco e Filtro Solar 240mL;33.05;https://www.drogal.com.br/shampoo-yenzah-amo-sol-oleo-de-coco-e-filtro-solar-240ml/p
7899547501469;Azitromicina Di-Hidratada 900mg Prati-Donaduzzi Pó para Suspensão Oral 22,5ml + Seringa Dosadora;51.89;https://www.drogal.com.br/azitromicina-di-hidratada-900mg-prati-donaduzzi-po-para-suspensao-oral-225ml-seringa-dosadora/p
7891150103818;"Kit Shampoo Dove UVrepair &amp; Glow+ Ferúlico Expert em Danos 350ml + Condicionador Dove UVrepair &amp; Glow+ Ferúlico Expert em Danos 150ml";26.89;https://www.drogal.com.br/kit-shampoo-dove-uvrepair-glow-ferulico-expert-em-danos-350ml-condicionador-dove-uvrepair-glow-ferulico-expert-em-danos-150ml/p
7891150060241;Refil Sabonete Líquido Lux Botanicals Buquê de Jasmim 200ml;12.29;https://www.drogal.com.br/refil-sabonete-liquido-lux-botanicals-buque-de-jasmin-200ml/p
7891158101809;Divalcon ER 250mg 30 Comprimidos Revestidos de Liberação Prolongada;56.79;https://www.drogal.com.br/divalcon-er-250mg-30-comprimidos-revestidos-de-liberacao-prolongada/p
7897930777545;Sabonete Líquido Dermotivin Benzac Oil Control 70ml;35.49;https://www.drogal.com.br/sabonete-liquido-dermotivin-benzac-oil-control-70ml/p
7896015591533;Escova Dental Sensodyne Rápido Alívio 1 Unidade;17.05;https://www.drogal.com.br/escova-dental-sensodyne-rapido-alivio/p
7898569765125;Vitamina D3 Althaia 10.000 UI 8 Cápsulas Moles;33.9;https://www.drogal.com.br/vitamina-d3-althaia-10000-ui-8-capsulas-moles/p
7891317154332;Montelucaste de Sódio 4mg Eurofarma Granulado 30 Sachês;66.39;https://www.drogal.com.br/montelucaste-de-sodio-4mg-eurofarma-granulado-30-saches/p
7899706197922;"Protetor Solar Facial L&apos;Oréal Paris Solar Expertise Antioleosidade FPS60 Cor Clara 40g";51.75;https://www.drogal.com.br/protetor-solar-facial-loreal-paris-solar-expertise-antioleosidade-fps60-cor-clara-40g/p
7908615086330;Gel de Limpeza Facial Cerave Acne Control Refil 227g;64.89;https://www.drogal.com.br/gel-de-limpeza-facial-cerave-acne-control-refil-227g/p
7896523207636;Cloridrato de Ambroxol 30mg/5ml Cimed Xarope Adulto Sabor Abacaxi 120ml + Copo Dosador;10.79;https://www.drogal.com.br/clor-ambroxol-xpe-ad-120mlgc/p
7891033917150;Desodorante Colônia Feminino Eudora Lyra 75ml;173.79;https://www.drogal.com.br/desodorante-colonia-feminino-eudora-lyra-75ml/p
7891151035484;Bala De Cafe Pocket Cremosa 100g;6.05;https://www.drogal.com.br/bala-de-cafe-pocket-cremosa-100g/p
7898907312264;Levonorgestrel 1,5mg 1 Comprimido - Melcon;9.07;https://www.drogal.com.br/levonorgestrel-15mg-1-comprimido-melcon/p
3499320012560;Locão Hidratante Corporal Cetaphil Optimal Hydration 237ml;121.25;https://www.drogal.com.br/locao-hidratante-corporal-cetaphil-optimal-hydration-237ml/p
7896342450398;Tornozeleira Elástica Mercur Esporte Tamanho G Cor Preta 1 Unidade;54.99;https://www.drogal.com.br/tornozeleira-elastica-mercur-esporte-tamanho-g-cor-preta-1-unidade/p
7891033519279;Sabonete Líquido de Glicerina Pampers 400ml;24.99;https://www.drogal.com.br/sabonete-liquido-de-glicerina-pampers-400ml/p
7891033535019;Condicionador Eudora Siàge Acelera o Crescimento 200ml;60.55;https://www.drogal.com.br/condicionador-eudora-siage-acelera-o-crescimento-200ml/p
7896020162452;Kit Desodorante para os Pés Tenys Pé Baruel Original em Pó 100g +  Desodorante para os Pés Tenys Pé Baruel Woman em Pó 100g;22.88;https://www.drogal.com.br/kit-desodorante-para-os-pes-tenys-pe-baruel-original-em-po-100g-desodorante-para-os-pes-tenys-pe-baruel-woman-em-po-100g/p
7891033535026;Shampoo Eudora Siàge Acelera o Crescimento 250ml;54.79;https://www.drogal.com.br/shampoo-eudora-siage-acelera-o-crescimento-250ml/p
7891317032432;Lind 30mg 30 Cápsulas Duras;285.29;https://www.drogal.com.br/lind-30mg-30-capsulas-duras/p
7908079519375;Removedor de Esmalte Lack Luminus com Acetona 100ml;6.95;https://www.drogal.com.br/removedor-de-esmalte-lack-luminus-com-acetona-100ml/p
7897595602589;Atenolol 50mg 30 Comprimidos - Sandoz;4.99;https://www.drogal.com.br/atenolol-50mg-60-comprimidos-sandoz/p
7891000310328;Suplemento Alimentar Nutren Just Protein 280g;132.49;https://www.drogal.com.br/suplemento-alimentar-nutren-just-protein-280g/p
7891317036768;Azox 20mg/ml Pó para Suspensão Oral 100ml;60.79;https://www.drogal.com.br/azox-20mg-ml-po-para-suspensao-oral-100ml/p
7894916503587;Tavaflox 500mg 10 Comprimidos Revestidos;91.32;https://www.drogal.com.br/tavaflox-500mg-10-cpr/p
3337875894104;Hidratante Facial Vichy Mineral 89 Sorbet Gel Matte 50ml;182.79;https://www.drogal.com.br/vichy-mineral-89-sorbet-gel-matte-hidrat-50ml/p
7897473207097;Ailuk 250mcg/dose Solução Aerosol 200 Doses;54.99;https://www.drogal.com.br/ailuk-250mcg-dose-solucao-aerosol-200-doses/p
7891350037050;Esmalte Risqué Diamond Gel Espumante Rosé Cremoso 9,5ml;14.59;https://www.drogal.com.br/esmalte-risque-diamond-gel-espumante-rose-cremoso-95ml/p
7891317053567;Atak Clav 400mg + 57mg/5ml Pó para Suspensão Oral Sabor Morango com Baunilha 2 Frascos de 70ml + Seringa Dosadora;84.79;https://www.drogal.com.br/atak-clav-400mg--57mg-5ml-po-para-suspensao-oral-sabor-morango-com-baunilha-2-frascos-de-70ml-seringa-dosadora/p
7896094927780;Antigripal Benegrip Multi Noite 12 Comprimidos;28.99;https://www.drogal.com.br/benegrip-multi-noite-12-comprimidos/p
7891150023338;Máscara de Tratamento Tresemmé Pro-Hidratação Ativa 400g;25.89;https://www.drogal.com.br/mascara-de-tratamento-tresemme-pro-hidratacao-ativa-400g/p
7898623956797;Gelatina Salon Line #todecacho 14X Super Definição Professional Styling 1Kg;38.59;https://www.drogal.com.br/gelatina-capilar-salon-line-todecacho-super-definicao-1kg/p
7896422505789;Besilato de Anlodipino 5mg Medley 30 comprimidos;7.69;https://www.drogal.com.br/besilato-anlodip-5mg30cgmed/p
7896004702049;Benzoilmetronidazol 40mg/ml EMS Suspensão Oral 120ml;15.39;https://www.drogal.com.br/benzoilmetronidazol-40mg-ml-ems-suspensao-oral-120ml/p
3282770139136;Sabonete Darrow Actine Pele Acneica 70g;28.89;https://www.drogal.com.br/sabonete-darrow-actine-pele-acneica-70g/p
78989;Guaraná 180mg + Ginseng 100mg + Cafeína 20mg 30 Cápsulas;14.55;https://www.drogal.com.br/guarana-180mg-ginseng-100mg-cafeina-20mg-30-capsulas/p
7898148296552;Fosfato Sódico de Prednisolona - Prati-Donaduzzi 3mg/ml solução oral frasco com 60ml + seringa dosadora;16.29;https://www.drogal.com.br/fosf-sod-predn-3mg-60mlgprat/p
7891024114216;Sabonete Líquido Antibacteriano para Corpo Protex Aveia + Probiótico 250ml;15.09;https://www.drogal.com.br/sabonete-liquido-antibacteriano-para-corpo-protex-aveia-probiotico-250ml/p
7896241241394;Aradois 25mg 30 Comprimidos Revestidos;51.19;https://www.drogal.com.br/aradois-25mg-30-comprimidos-revestidos/p
7899706179560;"Base BB Cream L&apos;Oréal Efeito Matte 5 em 1 FPS50 Média 30g";52.05;https://www.drogal.com.br/base-bb-cream-loreal-efeito-matte-5-em-1-fps-50-media-30g/p
8429420305724;Kit Protetor Solar Facial Isdin Fusion Water Sem Cor FPS60 50ml + Espuma de Limpeza Facial Oily Skin Acniben 1 150ml;124.89;https://www.drogal.com.br/kit-protetor-solar-facial-isdin-fusion-water-sem-cor-fps60-50ml-espuma-de-limpeza-facial-oily-skin-acniben-1-150ml/p
7898495609784;Regenerador e Hidratante Labial Probentol 10g;30.68;https://www.drogal.com.br/regenerador-e-hidratante-labial-probentol-10g/p
7896222720924;Preservativo Olla Sensitive 16 Unidades;52.85;https://www.drogal.com.br/preservativo-olla-sensitive-16-unidades/p
7908966503593;Protetor Solar Facial Vichy Capital Soleil UV-Aqua Toque Seco FPS60 Cor 4.0 40g;98.19;https://www.drogal.com.br/protetor-solar-facial-vichy-capital-soleil-uv-aqua-toque-seco-fps60-cor-40-40g/p
7896423469820;"Confeito M&amp;M&apos;s Chocolate e Amendoim 45g";5.99;https://www.drogal.com.br/mms-amendoim-45g/p
8901526592913;"Shampoo Color Tonalizante Niely Cor&amp;Ton Homem Preto Intenso";32.05;https://www.drogal.com.br/shampoo-color-tonalizante-niely-corton-homem-preto-intenso/p
7898301059369;Inalador e Nebulizador G-Tech Nebcom V;159.59;https://www.drogal.com.br/inalador-e-nebulizador-g-tech-nebcom-v/p
7891330020805;Caixa de Bombom Neugebauer Noig 205,5g;24.99;https://www.drogal.com.br/caixa-de-bombom-neugebauer-noig-2055g/p
7896004770222;Clopê Xarope Adulto e Pediátrico Sabor Coco 120ml;30.89;https://www.drogal.com.br/clope-354mgml-frasco-120ml-ems/p
7500435142137;Máscara De Tratamento Pantene Unidas Pelos Cachos 270ml;41.19;https://www.drogal.com.br/mascara-de-tratamento-pantene-unidas-pelos-cachos-270ml/p
5000456028400;XigDuo XR 10mg/500mg 14 Comprimidos Revestidos de Libaração Prolongada;122.79;https://www.drogal.com.br/xigduo-xr-10mg-500mg-14-comprimidos-revestidos-de-libaracao-prolongada/p
8710103933106;Chupeta Ultra Air Pinguim Philips Avent 0-6 Meses Amarelo e Branco;38.79;https://www.drogal.com.br/chupeta-ultra-air-pinguim-philips-avent-0-6-meses-amarelo-e-branco/p
7891142205872;Gel Rejuvenescedor Facial Urby Men 40ml;120.15;https://www.drogal.com.br/gel-rejuvenescedor-facial-urby-men-40ml/p
7894916518871;Lyberdia 40mg/ml Solução Gotas 50ml;559.58;https://www.drogal.com.br/lyberdia-40mg-ml-solucao-gotas-50ml/p
7896770980863;Roupa Íntima Tena Pants Confort  P/M Embalagem Econômica 16 Unidades;52.89;https://www.drogal.com.br/roupa-intima-descartavel-tena-pants-confort-pm-16-unidades/p
7896006298823;Ondset ODT 4mg 30 Comprimidos Orodispersíveis;84.29;https://www.drogal.com.br/ondset-odt-4mg-30-comprimidos-orodispersiveis/p
7891008121575;Chocolate Garoto Talento Meio Amargo com Amêndoas 85g;12.15;https://www.drogal.com.br/chocolate-garoto-talento-meio-amargo-com-amendoas-85g/p
7899706172226;Protetor Solar Facial La Roche-Posay Anthelios XL Protect FPS60 Sem Cor 40g;93.55;https://www.drogal.com.br/protetor-solar-facial-la-roche-posay-anthelios-xl-protect-fps60-40g/p
7891142982995;Creme Hidratante Epidrat Corpo Intensivo 500g;88.89;https://www.drogal.com.br/creme-hidratante-epidrat-corpo-intensivo-500g/p
7896676430516;Sensaz 10mg 30 Comprimidos;182.19;https://www.drogal.com.br/sensaz-10mg-30-comprimidos/p
7500435214667;Absorvente Always Noites Tranquilas Suave Com Abas Tamanho XG 8 Unidades;14.15;https://www.drogal.com.br/absorvente-always-noites-tranquilas-suave-com-abas-tamanho-xg-8-unidades/p
7896033204644;Chupeta Lillo Calming Bico Simétrico 0 a 6 Meses Rosa 1 Unidade;22.19;https://www.drogal.com.br/chupeta-lillo-calming-bico-simetrico-0-a-6-meses-rosa-1-unidade/p
7896770982720;Fralda Geriátrica Tena Slip Dermacare EG 16 Unidades;54.99;https://www.drogal.com.br/fralda-geriatrica-tena-slip-dermacare-eg-16-unidades/p
7896006298588;Paracetamol 200mg 15ml (G) - União Química;5.89;https://www.drogal.com.br/paracetamol200mg15mlguniaoquimica/p
7898636193301;Sérum Facial Antissinais Cicatricure 30ml;80.79;https://www.drogal.com.br/serum-facial-antissinais-cicatricure-rosto-colo-e-pescoco-30ml/p
7898216365784;Dicloridrato de Manidipino 10mg 30 Comprimidos - Pharlab;116.29;https://www.drogal.com.br/dicloridrato-de-manidipino-10mg-30-comprimidos-pharlab/p
7896658021121;Notuss 3,0mg/ml Xarope Adulto e Pediátrico Sabor Mel 120ml + Copo Dosador;30.79;https://www.drogal.com.br/notuss-30mgml-sabor-mel-120ml-copo-dosador/p
7891000368626;Chocolate Branco Galak 80g;11.99;https://www.drogal.com.br/chocolate-branco-galak-80g/p
7896094922112;Nenê Dent Solução 10ml;23.49;https://www.drogal.com.br/nene-dente-n-solucao-frasco-10g/p
7891350047813;Esmalte Risqué Diamond Gel Nova Cor! Azul Capri 9,5ml;14.59;https://www.drogal.com.br/esmalte-risque-diamond-gel-nova-cor-azul-capri-95ml/p
7898549756617;Sabonete Barra Acnase Ação Esfoliante 80g;15.9;https://www.drogal.com.br/sabonete-barra-acnase-acao-esfoliante-80g/p
7612412426007;Escova Dental Curaprox CuraKid 0 a 4 Anos 1 Unidade;44.95;https://www.drogal.com.br/escova-dental-curaprox-curakid-0-a-4-anos-1-unidade/p
7899420509452;Vorxe 5mg 60 Comprimidos Revestidos;113.79;https://www.drogal.com.br/vorxe-5mg-60-comprimidos-revestidos/p
7896281152018;Artrodar 50mg 30 Cápsulas;209.6;https://www.drogal.com.br/artrodar-50mg-30-caps/p
7891150044173;Creme de Pentear Dove Ultra Cachos 200ml;32.19;https://www.drogal.com.br/creme-de-pentear-dove-ultra-cachos-200ml/p
7896094929524;Suplemento Alimentar Colflex Bio Colágeno Tipo II 90 Cápsulas;175.39;https://www.drogal.com.br/suplemento-alimentar-colflex-bio-90-capsulas/p
8000300416251;Suplemento Alimentar Pediátrico Nancare Fibras 20 Sachês 3,32g Cada;102.39;https://www.drogal.com.br/suplemento-alimentar-nancare-fibras-20-saches-332g-cada/p
7891150061408;Kit Tresemmé Detox Capilar Shampoo 400ml Condicionador 200ml;46.55;https://www.drogal.com.br/kit-tresemme-detox-capilar-shampoo-400ml-condicionador-200ml/p
7894916513173;Bupium Xl 150mg 60 Comprimidos;137.69;https://www.drogal.com.br/bupium-xl-150mg-60-comprimidos/p
7896658001741;Novocilin 250mg/5ml Suspensão Oral 150ml;27.38;https://www.drogal.com.br/novocilin-250mg-susp-150ml/p
7896714291192;Sulfato de Hidroxicloroquina 400mg Neo Química 30 Comprimidos Revestidos;72.29;https://www.drogal.com.br/sulfato-de-hidroxicloroquina-400mg-neo-quimica-30-comprimidos-revestidos/p
7896676424607;Quetipin 25mg 30 Comprimidos Revestidos;54.09;https://www.drogal.com.br/quetipin-25mg-30-comprimidos-revestidos/p
7897411601543;Hirudoid 5mg/g Gel 40g;45.09;https://www.drogal.com.br/hirudoid-500mg-gel-40g/p
7908228808725;Bala de Gelatina Fini Gingerbread Sabor Biscoito Spekulatius 80g;7.99;https://www.drogal.com.br/bala-de-gelatina-fini-gingerbread-sabor-biscoito-spekulatius-80g/p
7896191277894;Meia de Compressão Kendall Masculina 7/8 Média Compressão 18-21mmhg Com Ponteira Tamanho G Cor Bege 1 Par;142.99;https://www.drogal.com.br/meia-de-compressao-kendall-masculina-7-8-media-compressao-18-21mmhg-com-ponteira-tamanho-g-cor-bege-1-par/p
7896094906594;Laxante Fitoterápico Tamarine 12mg 20 Cápsulas;85.59;https://www.drogal.com.br/tamarine-12mg-20-capsulas/p
7908791000779;Loção Hidratante Corporal Creamy Skincare Ceramide Body Cream Ceraminas + Glicerina 400ml;63.89;https://www.drogal.com.br/locao-hidratante-corporal-creamy-skincare-ceramide-body-cream-ceraminas-glicerina-400ml/p
7894916203517;Daforin 10mg caixa com 20 cápsulas;43.89;https://www.drogal.com.br/daforin-10mg-20-caps-c1/p
7896181921844;Hemitartarato de Rivastigmina 4,5mg Biosintética 30 Cápsulas Duras;160.59;https://www.drogal.com.br/hemitartarato-de-rivastigmina-45mg-biosintetica-30-capsulas-duras/p
7891182810203;Esmalte Cremoso Risqué Gabriela 8ml;6.89;https://www.drogal.com.br/esmalte-cremoso-risque-gabriela-8ml/p
7896026172844;Bálsamo Lipidico Fisiogel Ai Restaurador 400g;187.69;https://www.drogal.com.br/balsamo-lipidico-fisiogel-ai-restaurador-400g/p
7898100264131;Sabonete Antisséptico Sabofen 100g;19.9;https://www.drogal.com.br/sabonete-antisseptico-sabofen-100g/p
7898148298655;Tioconazol + Tinidazol - Prati-Donaduzzi 20 + 30mg/g creme vaginal bisnaga com 35g + 7 aplicadores;50.59;https://www.drogal.com.br/tioconazoltin-cr-35g-gprat/p
7897322709987;Addera D3 10.000ui 4 Cápsulas Moles;68.99;https://www.drogal.com.br/addera-d3-10000ui-4-capsulas-moles/p
3337875763790;Hidratante Corporal La Roche-Posay Lipikar Baume AP+M 200ml;228.15;https://www.drogal.com.br/hidratante-corporal-la-roche-posay-lipikar-baume-ap-m-200ml/p
7897337713498;Desalex D12 10 Comprimidos de Liberação Modificada;66.39;https://www.drogal.com.br/desalex-d12-10-comprimidos-de-liberacao-modificada/p
7899852020211;Creme Hidratante Facial Vult Antissinais 100g;25.95;https://www.drogal.com.br/creme-hidratante-facial-vult-antissinais-100g/p
0602883706316;Sérum Facial Principia AM-10 Ácido Mandélico + Alfa-Arbutin 30ml;68.99;https://www.drogal.com.br/serum-facial-principia-am-10-acido-mandelico--alfa-arbutin-30ml/p
7896512909787;Sabonete barra Phebo Odor De Rosas 90g;6.49;https://www.drogal.com.br/sabonetepheboodorderosasbarra90g/p
7899852026459;Esmalte Vult Cremoso Efeito 5Free Gel Fruit-tella Cheirinho da Bala Morango 8ml;5.39;https://www.drogal.com.br/esmalte-vult-cremoso-efeito-5free-gel-fruit-tella-cheirinho-da-bala-morango-8ml/p
7896978201333;Sabonete Antibacteriano Biofleur Biobac Total 180g;7.09;https://www.drogal.com.br/sabonete-antibacteriano-biofleur-biobac-total-180g/p
7896085114007;Faixa Térmica para Fisioterapia Termogel 1 Unidade;105.25;https://www.drogal.com.br/faixa-termica-para-fisioterapia-termogel-1-unidade/p
7897947614673;Suplemento Vitamínico Líquido Infantil Vitamina Lavitan Patati Patatá Sabor Tutti-Frutti 240ml;32.99;https://www.drogal.com.br/suplemento-vitaminico-liquido-infantil-lavitan-patati-patata-sabor-tutti-frutti-240ml/p
7897947620186;Sabonete em Barra Karité João e Maria Bebê 75g;4.95;https://www.drogal.com.br/sabonete-em-barra-karite-joao-e-maria-bebe-75g/p
7896714273198;Dipirona Sódica 500mg + Cafeína 65mg Neo Química 4 Comprimidos;4.09;https://www.drogal.com.br/dipirona-sodica-500mg-cafeina-65mg-neo-quimica-4-comprimidos/p
7891317461089;Amoxicilina 875mg + Clavulanato de Potássio 125mg Eurofarma 20 Comprimidos Revestidos;96.89;https://www.drogal.com.br/amoxicilina-875mg-clavulanato-125mg-20-comprimidos-eurofarma/p
7896523202532;Mebenix 400mg 1 Comprimido Mastigável;5.36;https://www.drogal.com.br/mebenix-400mg-1-comprimido-mastigavel/p
7896676433029;Oftpred 10mg suspensão oftálmica frasco com 5ml;49.39;https://www.drogal.com.br/oftpred-col-5ml/p
7896094929548;Suplemento Alimentar Melatonum Complete 30 Cápsulas;94.09;https://www.drogal.com.br/suplemento-alimentar-melatonum-complete-30-capsulas/p
75233;Gloss Labial Cereja 8g;24.46;https://www.drogal.com.br/gloss-labial-cereja-8g/p
7908079504623;Escova Interdental Cilindrica Oral Nexter Fina 3 Unidades;10.99;https://www.drogal.com.br/escova-interdental-oral-nexter-cilindrica-fina-3-unidades/p
7896006282389;Paxtrat 20mg caixa com 30 comprimidos revestidos;102.19;https://www.drogal.com.br/paxtrat-20mg-30-cpr-c1/p
7894900681178;Refrigerante Sprite Sabor Limão Lata 220ml;3.45;https://www.drogal.com.br/refrigerante-sprite-sabor-limao-lata-220ml/p
7891150094857;Salgadinho Orgânico Mãe Terra Zooreta Sabor Queijo 45g;7.89;https://www.drogal.com.br/salgadinho-mae-terra-zooreta-veg-queijo-45g/p
7908079511706;Esmalte Lack Luminus Favoritos Base Cetim 8ml;0.99;https://www.drogal.com.br/esmalte-lack-luminus-favoritos-base-cetim-8ml/p
